dataset,user,history_n_baskets,target_basket_size,target_repeat_fraction,target_last_jaccard,target_novelty_fraction,target_popularity_profile,target_neighbor_support,target_transition_strength,target_relational_strength,target_personal_frequency,target_personal_recency_score
valuedshopper,30900,9,1,1.0,0.14285714285714285,0.0,0.9982253771073647,0.3,0.073404130183321,0.0,0.5555555555555556,1.0
valuedshopper,29680,9,2,1.0,0.2857142857142857,0.0,0.9741337038247793,0.55,0.07734512249379233,0.07426984651551048,0.4444444444444444,1.0
valuedshopper,19440,9,13,0.8461538461538461,0.09090909090909091,0.15384615384615385,0.9755746868365371,0.29230769230769227,0.034418451771198885,0.0739608347907735,0.2735042735042735,0.4291208791208791
valuedshopper,25310,9,10,0.3,0.037037037037037035,0.7,0.9656960724793351,0.09,0.0179402491636311,0.0578604902664146,0.03333333333333333,0.13999999999999999
valuedshopper,10387,9,9,0.4444444444444444,0.05555555555555555,0.5555555555555556,0.9822615545073865,0.31666666666666665,0.030911742904708946,0.10696474514740625,0.1111111111111111,0.16710758377425045
valuedshopper,15408,9,5,0.2,0.0,0.8,0.9326717414654648,0.19000000000000003,0.03410413916760675,0.05555279979678064,0.02222222222222222,0.06666666666666667
valuedshopper,11957,9,26,0.23076923076923078,0.0,0.7692307692307692,0.9217329336240746,0.15384615384615385,0.05778309660919433,0.061016844633918765,0.02564102564102564,0.05096153846153846
valuedshopper,8613,9,12,0.5,0.0,0.5,0.9932887342580051,0.2625,0.032258834013988505,0.08853112035362444,0.08333333333333333,0.17592592592592593
valuedshopper,30470,9,2,0.0,0.0,1.0,0.9780448792789427,0.05,0.013361078226183518,0.08869049984232266,0.0,0.0
valuedshopper,28493,9,5,0.4,0.125,0.6,0.9907626208378086,0.22000000000000003,0.02725451093642848,0.0429373057773194,0.15555555555555556,0.25
valuedshopper,11578,9,2,0.0,0.0,1.0,0.9180229299957969,0.025,0.002490491627194027,0.0,0.0,0.0
valuedshopper,6340,9,4,0.5,0.02564102564102564,0.5,0.8055532853873815,0.2875,0.012804930265998783,0.009166990473288263,0.05555555555555555,0.3333333333333333
valuedshopper,1744,9,23,0.4782608695652174,0.043478260869565216,0.5217391304347826,0.9338455509554334,0.14130434782608695,0.027602193708457637,0.049348915103056556,0.13526570048309178,0.22075569358178054
valuedshopper,23883,9,1,0.0,0.0,1.0,0.7765492924858731,0.0,0.0,0.0,0.0,0.0
valuedshopper,15021,9,2,0.5,0.0,0.5,0.9776654368841358,0.05,0.029648225688318788,0.05448026194973866,0.1111111111111111,0.125
valuedshopper,320,9,21,0.5238095238095238,0.12903225806451613,0.47619047619047616,0.8363894429952432,0.17857142857142855,0.020907012297587256,0.047932920165284804,0.16402116402116404,0.29053287981859405
valuedshopper,15203,9,11,0.2727272727272727,0.07894736842105263,0.7272727272727273,0.950050521560819,0.22727272727272727,0.02821191289348952,0.05419042570375723,0.0707070707070707,0.2727272727272727
valuedshopper,27537,9,8,0.125,0.06666666666666667,0.875,0.9566545439686172,0.31875000000000003,0.07476107823600231,0.12077416194828941,0.125,0.125
valuedshopper,16935,9,3,0.3333333333333333,0.0,0.6666666666666667,0.9711818365790251,0.16666666666666666,0.031014201110413975,0.06890670731003223,0.037037037037037035,0.08333333333333333
valuedshopper,3231,9,8,0.25,0.034482758620689655,0.75,0.9032961868958109,0.15625,0.022577233436912474,0.042874776362962,0.027777777777777776,0.15
valuedshopper,25156,9,3,0.6666666666666666,0.5,0.33333333333333337,0.8637704509721509,0.25,0.029909809929937938,0.056134413345677335,0.22222222222222224,0.6666666666666666
valuedshopper,30783,9,35,0.6,0.02857142857142857,0.4,0.9751369328378624,0.23142857142857143,0.06430446970678827,0.0872563428229256,0.1492063492063492,0.2036734693877551
valuedshopper,15717,9,9,0.3333333333333333,0.0,0.6666666666666667,0.9351562135151544,0.1277777777777778,0.012138893860301845,0.039445423203285285,0.04938271604938271,0.10648148148148147
valuedshopper,25244,9,22,0.2727272727272727,0.07692307692307693,0.7272727272727273,0.9541628280186633,0.1659090909090909,0.017505015471567714,0.046523500842615806,0.06565656565656565,0.18181818181818182
valuedshopper,26155,9,6,0.3333333333333333,0.0625,0.6666666666666667,0.9573331620977911,0.05000000000000001,0.02991421978279139,0.0477649302490295,0.05555555555555555,0.19444444444444445
valuedshopper,18893,9,5,0.4,0.0,0.6,0.9743637042917854,0.18000000000000002,0.028181925778947424,0.08915667934256548,0.13333333333333333,0.13333333333333333
valuedshopper,26321,9,9,0.7777777777777778,0.0,0.2222222222222222,0.9364923696404573,0.32222222222222224,0.01183743580051129,0.07312983537994042,0.13580246913580246,0.19444444444444442
valuedshopper,3378,9,38,0.5526315789473685,0.22916666666666666,0.4473684210526315,0.9848296779870567,0.24342105263157895,0.03458202198358129,0.07794017889845159,0.1783625730994152,0.34570802005012535
valuedshopper,13775,9,24,0.375,0.0,0.625,0.9769012009838262,0.21041666666666667,0.0397436148360395,0.0646130698753525,0.0787037037037037,0.10952380952380951
valuedshopper,5778,9,32,0.6875,0.1875,0.3125,0.9159509556110774,0.1765625,0.03170458096827868,0.05057649388393559,0.36458333333333337,0.4203125
valuedshopper,14582,9,15,0.6,0.15789473684210525,0.4,0.9384789613786018,0.24999999999999997,0.047989341027524675,0.05850193460968673,0.2074074074074074,0.3429629629629629
valuedshopper,12093,9,3,0.3333333333333333,0.0,0.6666666666666667,0.8529592615078068,0.016666666666666666,0.012540919836747435,0.0,0.037037037037037035,0.05555555555555555
valuedshopper,18776,9,18,0.3888888888888889,0.04,0.6111111111111112,0.90130216846464,0.13055555555555556,0.014318730141324058,0.06014243677002248,0.06790123456790124,0.16997354497354497
valuedshopper,4658,9,8,0.5,0.08333333333333333,0.5,0.9373409260729463,0.275,0.014723174964547798,0.050512942322080936,0.1111111111111111,0.275
valuedshopper,9639,9,3,0.6666666666666666,0.0,0.33333333333333337,0.9959448310216535,0.45,0.04808287563223023,0.029128319333233666,0.2962962962962963,0.2333333333333333
valuedshopper,6242,9,39,0.7435897435897436,0.21212121212121213,0.2564102564102564,0.9230104645273,0.13205128205128203,0.030464202280574098,0.04427841022917727,0.31339031339031337,0.4972832722832723
valuedshopper,24541,9,31,0.5161290322580645,0.125,0.4838709677419355,0.8918839625611816,0.19999999999999998,0.03269794896069485,0.05012243636680116,0.17204301075268813,0.3190860215053763
valuedshopper,24092,6,8,0.5,0.038461538461538464,0.5,0.9764979218231915,0.36875,0.05770815274646025,0.156862765455554,0.16666666666666666,0.22291666666666665
valuedshopper,29880,9,9,0.4444444444444444,0.05263157894736842,0.5555555555555556,0.9364599386665423,0.17222222222222222,0.038314516600905055,0.04638345899920597,0.12345679012345677,0.18888888888888888
valuedshopper,5841,9,10,0.1,0.0,0.9,0.9237904543968616,0.195,0.0289260060455096,0.05683664097208789,0.04444444444444444,0.025
valuedshopper,10989,9,1,1.0,0.0,0.0,0.9999766496987811,1.0,0.08644579972342853,0.0,0.5555555555555556,0.3333333333333333
valuedshopper,23042,9,12,0.4166666666666667,0.07142857142857142,0.5833333333333333,0.9535367922912874,0.29583333333333334,0.0810485954709265,0.09561494253680473,0.11111111111111112,0.14166666666666666
valuedshopper,27138,9,13,0.38461538461538464,0.0,0.6153846153846154,0.9905637840420448,0.3807692307692308,0.05163919150762812,0.13209264058252915,0.094017094017094,0.11538461538461539
valuedshopper,24949,9,4,0.5,0.0,0.5,0.7116500490356326,0.025,0.06904718728812459,0.01716971645975283,0.1111111111111111,0.07738095238095238
valuedshopper,25971,9,6,0.5,0.125,0.5,0.9565995734678311,0.15,0.02595010863382842,0.04082923865608142,0.05555555555555555,0.35714285714285715
valuedshopper,19488,9,1,0.0,0.0,1.0,0.9874959136972867,0.1,0.009091475744236022,0.0,0.0,0.0
valuedshopper,19658,9,6,0.3333333333333333,0.0,0.6666666666666667,0.9356679742835349,0.06666666666666667,0.012741659795246376,0.02501560804743896,0.037037037037037035,0.07936507936507936
valuedshopper,19547,9,8,0.25,0.07142857142857142,0.75,0.9469758441133891,0.1875,0.03593514947154704,0.13477062008947185,0.09722222222222221,0.14583333333333334
valuedshopper,24115,9,1,1.0,0.0,0.0,0.994069023490403,0.7,0.2262708387711868,0.0,0.1111111111111111,0.25
valuedshopper,31046,9,7,0.2857142857142857,0.058823529411764705,0.7142857142857143,0.8637860178396302,0.04285714285714286,0.01189296504837698,0.010217567140930707,0.06349206349206349,0.15873015873015875
valuedshopper,23362,9,4,0.0,0.0,1.0,0.9663959977583709,0.0,0.010576081741613527,0.017515467198989797,0.0,0.0
valuedshopper,9749,9,7,0.7142857142857143,0.21052631578947367,0.2857142857142857,0.9640705579387688,0.2928571428571428,0.01993076590394554,0.04252070379166563,0.1746031746031746,0.5952380952380952
valuedshopper,26744,9,1,0.0,0.0,1.0,0.9950730864428151,0.05,0.027728075413710588,0.0,0.0,0.0
valuedshopper,6217,9,10,0.7,0.15384615384615385,0.30000000000000004,0.8673200859291084,0.26,0.04492109099101003,0.06321574309001751,0.15555555555555559,0.3791666666666667
valuedshopper,30982,9,3,0.6666666666666666,0.0,0.33333333333333337,0.9451968430392753,0.6166666666666667,0.04958627768635615,0.17168346031798853,0.2222222222222222,0.27777777777777773
valuedshopper,27034,9,3,0.0,0.0,1.0,0.9802417534519529,0.26666666666666666,0.023555670941374975,0.1080118897771231,0.0,0.0
valuedshopper,18432,9,7,0.42857142857142855,0.0,0.5714285714285714,0.8193353837121642,0.2357142857142857,0.010841765735740267,0.024551731868832388,0.12698412698412698,0.11564625850340136
valuedshopper,29968,9,2,0.5,0.0,0.5,0.8079963106524074,0.35,0.024128435421535983,0.0,0.1111111111111111,0.25
valuedshopper,23741,9,3,0.3333333333333333,0.0,0.6666666666666667,0.9102881427170412,0.13333333333333333,0.027796627020434433,0.06421658041545353,0.037037037037037035,0.16666666666666666
valuedshopper,21531,9,7,0.5714285714285714,0.1111111111111111,0.4285714285714286,0.9133753861139093,0.3,0.040238908925726076,0.0765008387640401,0.20634920634920637,0.2738095238095238
valuedshopper,5761,9,13,1.0,0.4444444444444444,0.0,0.9815344021784036,0.31538461538461543,0.058417420387336105,0.11964911382935,0.6495726495726496,0.764957264957265
valuedshopper,25847,9,5,0.6,0.0,0.4,0.9853546910755149,0.08,0.025892172096435916,0.07842899654280003,0.2,0.2333333333333333
valuedshopper,29820,9,30,0.6333333333333333,0.225,0.3666666666666667,0.953731378134778,0.255,0.0672590789307854,0.11962232204244853,0.19259259259259254,0.4001322751322751
valuedshopper,11569,9,14,0.2857142857142857,0.08695652173913043,0.7142857142857143,0.9370851151837003,0.1714285714285714,0.027680790835982683,0.05098957690539434,0.12698412698412698,0.17142857142857143
valuedshopper,10027,9,6,0.6666666666666666,0.0,0.33333333333333337,0.9825417581220132,0.20000000000000004,0.022965467241071087,0.05682523002654547,0.20370370370370372,0.17777777777777778
valuedshopper,4506,9,29,0.2413793103448276,0.0,0.7586206896551724,0.9739450897537268,0.15344827586206897,0.027886317954082765,0.07452537342239411,0.03831417624521073,0.06551724137931034
valuedshopper,2288,9,18,0.5,0.1794871794871795,0.5,0.9123157272062143,0.18055555555555555,0.02902564793468671,0.0463225398714636,0.1234567901234568,0.4259259259259259
valuedshopper,14305,9,40,0.525,0.136986301369863,0.475,0.9694738593377854,0.31625,0.0617270321551725,0.1161278854450984,0.22222222222222224,0.34479166666666666
valuedshopper,1646,9,21,0.3333333333333333,0.09090909090909091,0.6666666666666667,0.980592563929789,0.11666666666666665,0.021278110019799144,0.06607383312613728,0.10052910052910054,0.19251700680272107
valuedshopper,19264,9,65,0.36923076923076925,0.014285714285714285,0.6307692307692307,0.9741715133509838,0.16769230769230767,0.02875681968681814,0.06738467316367244,0.05128205128205128,0.08646520146520147
valuedshopper,6740,9,7,0.42857142857142855,0.1111111111111111,0.5714285714285714,0.9252790360995656,0.0642857142857143,0.015696681117635294,0.02876522669655773,0.11111111111111113,0.19642857142857142
valuedshopper,6267,9,17,0.7058823529411765,0.0,0.2941176470588235,0.970413108034976,0.24705882352941183,0.01465268088902547,0.09878244078963802,0.1568627450980392,0.21568627450980388
valuedshopper,25685,9,12,0.16666666666666666,0.037037037037037035,0.8333333333333334,0.9083364467068291,0.19583333333333333,0.029020952988793047,0.04678485441204946,0.0925925925925926,0.125
valuedshopper,19241,9,17,0.7058823529411765,0.11363636363636363,0.2941176470588235,0.9768564176242578,0.2617647058823529,0.032173057982201214,0.06445545539047867,0.32026143790849676,0.4093137254901961
valuedshopper,23610,9,4,0.25,0.0,0.75,0.9308130574884417,0.25,0.012314956595608488,0.10759519601676089,0.05555555555555555,0.08333333333333333
valuedshopper,30329,9,4,0.5,0.2857142857142857,0.5,0.9959633166767852,0.45,0.03741789582310015,0.04834799037142018,0.41666666666666663,0.5
valuedshopper,1101,9,29,0.5172413793103449,0.03333333333333333,0.48275862068965514,0.9672942798203477,0.17931034482758618,0.029443889363099645,0.07838958823054548,0.18773946360153257,0.2068965517241379
valuedshopper,7403,9,3,0.0,0.0,1.0,0.9858263671601364,0.09999999999999999,0.032086529590090625,0.041066434406004146,0.0,0.0
valuedshopper,29088,9,2,0.5,0.0,0.5,0.9679867370289077,0.325,0.0,0.0,0.1111111111111111,0.125
valuedshopper,7733,9,5,0.6,0.16666666666666666,0.4,0.9691332368187549,0.3,0.03873450631587548,0.04410475602239788,0.17777777777777778,0.33333333333333337
valuedshopper,22795,9,3,0.6666666666666666,0.0,0.33333333333333337,0.9808683198679929,0.13333333333333333,0.010819932911586838,0.14440782066094196,0.07407407407407407,0.1037037037037037
valuedshopper,22180,9,2,1.0,0.16666666666666666,0.0,0.7046128520057908,0.05,0.029212703764937408,0.0,0.2777777777777778,0.625
valuedshopper,15755,9,3,0.6666666666666666,0.030303030303030304,0.33333333333333337,0.6965900776786688,0.39999999999999997,0.022453233416255092,0.05377778783663148,0.1111111111111111,0.5
valuedshopper,30632,9,5,0.2,0.14285714285714285,0.8,0.9795194508009153,0.2,0.011812702204846832,0.05524934008769781,0.2,0.2
valuedshopper,243,9,20,0.8,0.22916666666666666,0.19999999999999996,0.9571411058702658,0.24500000000000002,0.05042697575682893,0.07682155817738495,0.44444444444444436,0.6475
valuedshopper,30663,9,4,0.25,0.0,0.75,0.9140358660626722,0.3,0.05297035686726219,0.06565232254556601,0.08333333333333333,0.08333333333333333
valuedshopper,26948,9,7,0.42857142857142855,0.07692307692307693,0.5714285714285714,0.9354881213681943,0.06428571428571428,0.030599843738055743,0.029965661119221988,0.11111111111111112,0.21088435374149658
valuedshopper,12907,9,24,0.5416666666666666,0.03508771929824561,0.45833333333333337,0.9656478151901493,0.10833333333333332,0.025917524567283825,0.04406927522521692,0.12962962962962962,0.19965277777777776
valuedshopper,25330,9,4,0.5,0.0,0.5,0.9941507495446691,0.11249999999999999,0.05171886225548733,0.06834505822168904,0.1111111111111111,0.20833333333333331
valuedshopper,14207,9,1,0.0,0.0,1.0,0.41352215943585674,0.0,0.0,0.0,0.0,0.0
valuedshopper,12279,9,4,0.5,0.05555555555555555,0.5,0.9978780413767336,0.39999999999999997,0.057425065615941046,0.14972428629819484,0.1388888888888889,0.3333333333333333
valuedshopper,28656,9,5,0.6,0.0,0.4,0.9839583430626255,0.32,0.03404853902816134,0.06235401644585784,0.17777777777777776,0.16666666666666666
valuedshopper,3819,9,24,0.6666666666666666,0.2,0.33333333333333337,0.9543905376796028,0.19166666666666665,0.026353836032954714,0.05095347351799722,0.16666666666666666,0.40902777777777777
valuedshopper,6375,9,1,1.0,0.0,0.0,0.9921309484892356,0.35,0.07161169105176932,0.0,0.2222222222222222,0.5
valuedshopper,29603,3,41,0.14634146341463414,0.0,0.8536585365853658,0.8939286938752729,0.13414634146341464,0.006741650164845796,0.039402020783982694,0.04878048780487805,0.04878048780487805
valuedshopper,23444,9,19,0.15789473684210525,0.0,0.8421052631578947,0.8965981069050528,0.1657894736842105,0.020525360600598997,0.03990220048300136,0.04678362573099415,0.06315789473684211
valuedshopper,28398,9,7,0.7142857142857143,0.05555555555555555,0.2857142857142857,0.9819435456431673,0.11428571428571428,0.01987288347376941,0.06240338268489924,0.1746031746031746,0.3142857142857142
valuedshopper,20756,9,34,0.7058823529411765,0.1896551724137931,0.2941176470588235,0.9389897835564431,0.21176470588235294,0.03959260588098225,0.061908117570281626,0.3431372549019608,0.4317226890756302
valuedshopper,8746,9,5,0.6,0.0,0.4,0.9658315042264045,0.36,0.04484630036277942,0.07927446286215498,0.2,0.19
valuedshopper,1332,9,11,0.7272727272727273,0.08695652173913043,0.2727272727272727,0.9492767774886114,0.2227272727272727,0.02293305099067854,0.058298397990248677,0.19191919191919193,0.3098484848484849
valuedshopper,16378,9,7,0.7142857142857143,0.058823529411764705,0.2857142857142857,0.9602778018693583,0.25,0.03009299507267033,0.049876011740413895,0.22222222222222218,0.31349206349206354
valuedshopper,7883,9,4,0.75,0.0,0.25,0.9947782888899266,0.675,0.1277650349545633,0.24276526719848898,0.08333333333333333,0.22499999999999998
valuedshopper,14083,9,4,0.75,0.037037037037037035,0.25,0.9616558866109373,0.275,0.032972117931409355,0.05959420340503101,0.24999999999999997,0.3833333333333333
valuedshopper,22921,9,26,0.4230769230769231,0.030303030303030304,0.5769230769230769,0.9225681559369038,0.2153846153846154,0.03178730747029844,0.06368455264183465,0.11965811965811966,0.1206043956043956
valuedshopper,29326,9,5,0.8,0.0,0.19999999999999996,0.9815205716153738,0.5599999999999999,0.05261331553227068,0.12427135473139625,0.2444444444444444,0.3
valuedshopper,24745,9,8,0.125,0.0,0.875,0.9634626161677485,0.00625,0.010618231743852449,0.06552621504907562,0.013888888888888888,0.03125
valuedshopper,10183,9,20,0.75,0.17857142857142858,0.25,0.9693947601924066,0.34249999999999997,0.04974406772676921,0.09535641562521378,0.27777777777777773,0.3621428571428572
valuedshopper,603,9,19,0.7894736842105263,0.25,0.21052631578947367,0.9857034708379316,0.3710526315789474,0.10801503649314696,0.13826516730288885,0.3040935672514619,0.4428362573099415
